1125637    FIESTA 1.6 TI-VCT FLEX SEL POWERSHIFT             FORD                                                                                                                                                                                                    201803    20148     
1995309    RANGER 3.2 XLT 4X4 CD 20V DIESEL 4P MANUAL        FORD                                                                                                                                                                                                    201503    20148     
1995353    ECOSPORT 1.6 SE 16V FLEX 4P AUTOMATICO            FORD                                                                                                                                                                                                    201503    20148     
1995393    ECOSPORT 1.5 TIVCT FLEX SE MANUAL                 FORD                                                                                                                                                                                                    201903    20148     
1124431    PUNTO 1.4 ATTRACTIVE 8V FLEX 4P MANUAL            FIAT                                                                                                                                                                                                    201406    20149     
1124485    ARGO 1.0 FIREFLY FLEX DRIVE MANUAL                FIAT                                                                                                                                                                                                    201906    20149     
1124569    MOBI 1.0 EVO FLEX WAY MANUAL                      FIAT                                                                                                                                                                                                    201906    20149     
1124583    MOBI 1.0 EVO FLEX LIKE. MANUAL                    FIAT                                                                                                                                                                                                    201906    20149     
1124594    SIENA 1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL        FIAT                                                                                                                                                                                                    201306    20149     
1124664    TORO 2.0 16V TURBO DIESEL FREEDOM 4WD MANUAL      FIAT                                                                                                                                                                                                    201706    20149     
1124715    TORO 2.0 16V TURBO DIESEL VOLCANO 4WD AT9         FIAT                                                                                                                                                                                                    201906    20149     
1125048    ARGO 1.3 FIREFLY FLEX DRIVE GSR                   FIAT                                                                                                                                                                                                    202006    20149     
1125498    TORO 2.0 16V TURBO DIESEL FREEDOM 4WD AT9         FIAT                                                                                                                                                                                                    202106    20149     
1125831    ARGO 1.3 FIREFLY FLEX TREKKING MANUAL             FIAT                                                                                                                                                                                                    202006    20149     
122780     C3 GLX 14 FLEX                                    CITROE                                                                                                                                                                                                      02    20151     
144500     MONTANA LS2                                       5A803M                                                                                                                                                                                                  202111    20270     
145146     MONTANA T A LTZ                                   5N43BP                                                                                                                                                                                                  202301    20270     
145147     MONTANA T A PR                                    5Y43BP                                                                                                                                                                                                  202301    20270     
145155     MONTANA T LT                                      5B43BP                                                                                                                                                                                                  202301    20270     
143205     PRISMA 1.4 LT                                     5S69LD                                                                                                                                                                                                  201311    20309     
143277     PRISMA 1.4MT  LTZ                                 5T69LE                                                                                                                                                                                                  201411    20309     
143408     PRISMA 1.0MT LT                                   5S69BF                                                                                                                                                                                                  201511    20309     
143657     PRISMA 1.4MT LT                                   5S69RG                                                                                                                                                                                                  201611    20309     
143659     PRISMA 1.4AT LTZ                                  5T69RG                                                                                                                                                                                                  201611    20309     
143801     PRISMA 10MT JOYE                                  5L69UH                                                                                                                                                                                                  201711    20309     
143916     PRISMA 10MT JOYE                                  5L69UJ                                                                                                                                                                                                  201811    20309     
143918     PRISMA 1.4MT LTZ                                  5T69VJ                                                                                                                                                                                                  201811    20309     
143921     PRISMA 1.4MT LT                                   5S69VJ                                                                                                                                                                                                  201811    20309     
144132     PRISMA 1.4MT LT                                   5S69VK                                                                                                                                                                                                  201911    20309     
144133     PRISMA 1.4AT LT                                   5S69VK                                                                                                                                                                                                  201911    20309     
144134     PRISMA 1.4MT LTZ                                  5T69VK                                                                                                                                                                                                  201911    20309     
144135     PRISMA 1.4AT LTZ                                  5T69VK                                                                                                                                                                                                  201911    20309     
144190     PRISMA 10MT JOYE                                  5L69UK                                                                                                                                                                                                  201911    20309     
1994956    PRISMA LTZ 1.4                                    CNVGM                                                                                                                                                                                                       11    20309     
122830     AGILE LTZ-1.4 ECONOFLEX                           5N48XB                                                                                                                                                                                                  201111    20312     
143360     AGILE 14 AT LTZ                                   5S48XE                                                                                                                                                                                                  201411    20312     
122877     CAMARO SS                                         2FKEJB                                                                                                                                                                                                  201111    20314     
143171     SONIC HATCH LT                                    1JJ50D                                                                                                                                                                                                  201311    20318     
1124491    FIT 1.4 LX 16V FLEX 4P MANUAL                     HONDA                                                                                                                                                                                                   2009016   20324     
1124808    WR-V 1.5 16V FLEXONE EXL CVT                      HONDA                                                                                                                                                                                                   2018016   20324     
1125426    FIT 1.5 EXL 16V FLEX 4P AUTOMATICO                HONDA                                                                                                                                                                                                   2017016   20324     
1995392    HR-V 1.8 16V FLEX EXL 4P AUTOMÁTICO               HONDA                                                                                                                                                                                                   2021016   20324     
1125123    C3 1.5 ATTRACTION 8V FLEX 4P MANUAL               CITROE                                                                                                                                                                                                  201602    20327     
1124788    MARCH 1.0 S 12V FLEX 4P MANUAL                    NISSAN                                                                                                                                                                                                  201602200 20328     
1124801    FRONTIER 2.3 16V TURBO DIESEL LE CD 4X4 AUTOMATICONISSAN                                                                                                                                                                                                  201902200 20328     
1124609    COROLLA 2.0 XEI 16V FLEX 4P AUTOMATICO            TOYOTA                                                                                                                                                                                                  2012017   20335     
1124611    ETIOS 1.5 XS 16V FLEX 4P MANUAL                   TOYOTA                                                                                                                                                                                                  2015017   20335     
1125051    YARIS 1.5 16V FLEX XS MULTIDRIVE                  TOYOTA                                                                                                                                                                                                  2019017   20335     
1995455    COROLLA 1.8 XLI 16V GASOLINA 4P AUTOMATICO        TOYOTA                                                                                                                                                                                                  2006017   20335     
143175     TRAILBLAZER LTZ - 2.8 DIESEL                      156MHD                                                                                                                                                                                                  201311    22        
143810     TRAILBLAZER LTZ D4A                               156MKH                                                                                                                                                                                                  201711    22        
143951     TRAILBLAZER LTZ D4A                               156MKJ                                                                                                                                                                                                  201811    22        
